text,label
"The 1991–92 DFB-Pokal competition came to a close on 23 May 1992 when 1. Bundesliga club Borussia Mönchengladbach played 2. Bundesliga team Hannover 96 at the Olympiastadion in Berlin. Hannover 96 made history as the first, and to date only, club from outside the top division to win the cup when they won 4–3 on penalties. The game had finished goalless after 120 minutes.",SportsEvent
"Loop the Loop was an early looping steel roller coaster which operated at Olentangy Park in Columbus, Ohio during the first decade of the 1900s. It was one of the first looping roller coasters to operate in North America, and it was designed and built by noted inventor Lina Beecher.",AmusementParkAttraction
"Louie Welch (December 9, 1918 – January 27, 2008) was an American politician who served from 1964 to 1973 as the mayor of Houston, Texas.",Politician
"The 1968 Chicago Bears season was their 49th regular season completed in the National Football League. The club posted a 7–7 record, earning them another second-place finish in the Central Division within the NFL's Western Conference behind the Minnesota Vikings.",FootballLeagueSeason
"Anelosimus bali is a species of spider found in Bali, Indonesia, after which the species is named. It is a coastal species, found in small-leaved mangrove trees along the beach. The holotype is female and 2.9 millimetres (0.11 in) long. No male specimens have been identified, and the social structure of the species is not known. It was first identified in 2012 by Ingi Agnarsson.",Animal
"Jesus B. Tuquib is the former Archbishop of Cagayan de Oro. He succeeded Patrick Cronin as Archbishop of Cagayan de Oro, and held the post from January 5, 1988 to March 6, 2006. He was ordained in Tagbilaran, Bohol in 1959",Cleric
"The Beach Nut is the 11th animated cartoon short subject in the Woody Woodpecker series. Released theatrically on October 16, 1944, the film was produced by Walter Lantz Productions and distributed by Universal Pictures. The title is a play on \""beech nut\"".",Cartoon
"Ettore Sottsass (14 September 1917 – 31 December 2007) was an Italian architect and designer of the late 20th century. His body of designs included furniture, jewellery, glass, lighting and office machine design.",Person
"Broke Aerodrome was an aerodrome constructed in 1942 by the Royal Australian Air Force as a satellite aerodrome north of Broke, New South Wales, Australia during World War II. The runway ran south west to north east and was 5,000 feet (1,500 m) long x 150 feet (46 m) wide. The aerodrome was as a dispersal satellite field for RAAF Station Bulga near Singleton.",Infrastructure
"Sterling Vineyards, is a winery near Calistoga, California, owned by Treasury Wine Estates. The winery achieved international recognition when its wine won first place in the Ottawa Wine Tasting of 1981.",Company
"The South Morang railway line is a suburban electric railway in Melbourne, Australia. It branches from the City Loop in the central business district and heads north. The line travels though the northern suburbs of Melbourne, and once extended to the country town of Whittlesea. The line has 21 stations in PTV ticketing Zones 1 and 2. Prior to the line extension to South Morang, the line was known as the Epping railway line.",RouteOfTransportation
"The 2010 Virginia National Bank Men's Pro Championship was a professional tennis tournament played on outdoor hard courts. It was the second edition of the tournament which was part of the 2010 ATP Challenger Tour. It took place in Charlottesville, United States between 1 and 7 November 2010.",Tournament
Terri J. Stoneburner (born 1945) is an American lawyer and judge from the U.S. state of Minnesota. She is a former judge of the Minnesota Court of Appeals.,Person
"Iniva (also sometimes written as inIVA) is the Institute of International Visual Art, an arts organisation based in London that represents contemporary artists, curators and writers. It consists of exhibition spaces and the Stuart Hall Library, and together with Autograph ABP, is housed in Rivington Place, their own visual arts centre in Shoreditch, in London’s East End.",Building
"The Right Reverend Granville Hudson Sherwood (died November 22, 1923) was third bishop of the Episcopal Diocese of Springfield. He was consecrated on April 25, 1917.",Cleric
"Pertevniyal Spor Kulübü, more commonly known as Pertevniyal is a Turkish professional basketball club based in Istanbul which plays Turkish Basketball League (TBL). The team was founded by Pertevniyal High School's teachers and students in 1968. Their home arena is Ahmet Cömert Sport Hall with a capacity of 3,500 seats. The team is feeder club of Anadolu Efes.",SportsTeam
"The Hanshin Namba Line (阪神なんば線 Hanshin Nanba sen) is a railway line operated by the private railway operator Hanshin Electric Railway connecting Amagasaki Station in Amagasaki, Hyogo Prefecture, and Osaka Namba Station in Chuo-ku, Osaka, Osaka Prefecture, Japan.",RouteOfTransportation
"Enniscorthy Greyhound Stadium is a greyhound racing track located on the west side of Enniscorthy, County Wexford, Ireland. Racing takes place every Monday and Thursday evening and race distances are 350, 525, 550, 575, and 600 yards. The track is described as a wide galloping track with a sharp rise from the last bend to the winning line. The feature competition at the track is the Red Mills Future Champion Unraced Stake.",RaceTrack
"St. Andrew's Church, West Bromwich, England is part of both the Church of England and the Methodist Church through an arrangement known as a local ecumenical partnership. Members of both traditions worship together and play a part in the life of both the Church of England and the Methodist Church throughout West Bromwich. The church is situated at the junction of Dudley Street and Carter's Green. The postcode is B70 9LR.",Building
Quamzin Kravshera was a brilliant but mentally unstable Zentradi commander during Space War I of the fictional Macross universe. His voice actor was Kōsuke Meguro in the original Japanese TV version and in The Super Dimension Fortress Macross: Do You Remember Love? movie adaptation. In the English dub of the original Japanese series released by ADV Films in January 2006 he was voiced by Illich Guardiola.,ComicsCharacter
"Pascal Lavanchy (born 20 July 1968) is a French former ice dancer. With partner Sophie Moniotte, he is a two-time World medalist (1994 silver, 1995 bronze) and two-time European medalist (1995 silver, 1997 bronze).",WinterSportPlayer
"The Roman Catholic Diocese of Huarí (Latin: Dioecesis Huariensis) is a diocese of the Latin Rite of the Roman Catholic Church in Peru. Erected as a Territorial Prelature in 1958, elevation to a full diocese occurred on April 2008. The new diocese is a suffragan of the Archdiocese of Trujillo. The current bishop is Ivo Baldi Gaburri, appointed in Feb. 2004.",ClericalAdministrativeRegion
"Pseudopaludicola ternetzi is a species of frog in the Leptodactylidae family. It is endemic to Brazil. Its natural habitats are moist savanna, subtropical or tropical moist shrubland, subtropical or tropical seasonally wet or flooded lowland grassland, swamps, intermittent freshwater marshes, pastureland, ponds, and seasonally flooded agricultural land. It is threatened by habitat loss.",Animal
"Kitson Julie (born 28 July 1983) is a Seychellois former boxer. Kitson qualified for the 2004 Summer Olympics by winning that year's African Championship gold medal in Gaborone. He competed in the light welterweight event at the Games in Athens and was defeated in the first round by his Australian opponent Anoushiravan Nourian. As of 2014, Julie was still boxing and had moved up to heavyweight level.",Boxer
"Remo Lederer (born December 19, 1968 in Rodewisch) is a retired German ski jumper. In the World Cup he finished three times among the top 10, his best result being a third place from St. Moritz in January 1988.",WinterSportPlayer
"Franklin Park Mall is a shopping mall in Toledo, Ohio. Its anchor stores are Macy's, Dillard's, JC Penney, and Dick's Sporting Goods. It also includes Rave Motion Pictures multiplex theater.",Building
"The 1997 Chittagong earthquake, or the 1997 Bandarban earthquake, occurred on November 21 at 11:23 UTC in the Bangladesh-India-Myanmar border region. It had a magnitude of Mw 6.1. The epicenter was located in southern Mizoram, India. No fatalities were reported there, but 23 people were killed in Chittagong when a 5 story building collapsed in Bangladesh. The shaking could also be felt in Dhaka.",NaturalEvent
"Kennedy v. Mendoza-Martinez, 372 U.S. 144 (1963), was a Supreme Court of the United States case in which the Court amended United States nationality law with respect to draft evasion.",LegalCase
